0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,0.0,0.0,8.776843429462998e-161,2.3263398949575098e-178,8.040581793170897e-43,2.266680987789101e-40,0.05618527065169889,3.8865157671799744e-05,3.2217500892024756e-09,0.00011828491030176427,5.699376105471658e-05,1.0,0.03707239710200336,0.0001083110569263276,1.3792217413086384e-05,8.511922195132778e-62,1.0808681801359529e-51,1.905755212561301e-63,3.7715972795212133e-60,2.3046954201165044e-54,1.1622867596132533e-278,4.959797794508004e-260,6.033455155041574e-282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0190113069087833e-189,1.269141029448311e-191,9.103345532108057e-224,0.0,0.0,1.18925849e-314
0.0,0.0,0.0,5.005882645403666e-190,9.843149519225284e-210,1.6984850020232352e-59,1.6801266026222477e-56,9.056742226628545e-06,0.08766629103928249,0.000725162858961241,0.14730984845543027,5.461519775011839e-11,0.03707239710200336,1.0,0.1796954053768038,0.09306882238171386,5.478366580497919e-46,9.691941132055483e-37,7.507742631278656e-47,4.1661667434836865e-44,1.761142443660044e-39,2.0749254111045817e-243,2.5700161364176956e-226,4.1588480257260474e-247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5522585999703856e-161,2.1790382654152012e-163,1.1535139413391029e-193,0.0,0.0,9.63515393004769e-280
0.0,0.0,0.0,6.392113221257108e-214,1.2612535088938405e-234,1.4325915167982836e-72,2.3337807904269967e-69,1.6342481990765387e-09,0.6001260622525026,0.10773835368410857,0.7727035420748942,6.422147130174372e-17,0.0001083110569263276,0.1796954053768038,1.0,0.7159607823700751,1.9984722671958013e-35,1.737314708856199e-27,2.6171469079607066e-36,8.392812752425491e-34,9.747339619884201e-30,3.8289995791054054e-218,5.596893385483528e-202,1.345381882135998e-221,4.171543798371956e-306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.873233484139229e-141,9.98088975013973e-143,4.066327924348451e-171,0.0,0.0,1.3390725473529686e-252
0.0,0.0,0.0,4.716594465839326e-218,1.9977093684878764e-239,5.0451054556014957e-76,1.3061559230088857e-72,4.32716393648766e-11,0.4389567055870472,0.18495286927489693,0.4686516906818464,2.013538176445012e-18,1.3792217413086384e-05,0.09306882238171386,0.7159607823700751,1.0,3.2413625488495244e-34,6.233275634427558e-26,1.3637092098459184e-34,2.8883409494572653e-32,1.4701335487087459e-28,1.5552172602680561e-214,1.0079541681413293e-198,2.0103925302930944e-218,2.51624674144507e-302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-323,0.0,1.0637145842245469e-138,1.8564530075442492e-140,6.168382478696756e-169,0.0,0.0,1.7532619734928054e-250
0.0,0.0,0.0,0.0,0.0,1.1776391693531745e-202,7.232446761907504e-198,1.67967786606286e-74,9.25775086343492e-34,2.0005543139825989e-25,6.314274507359095e-35,3.6458794282968764e-98,8.511922195132778e-62,5.478366580497919e-46,1.9984722671958013e-35,3.2413625488495244e-34,1.0,0.07122126807219724,0.330945456531403,0.4699723975257525,0.5160266631619562,3.1114038133831394e-79,1.4573166885600492e-69,3.212127757839379e-81,5.857510913431521e-135,3.864133012540171e-214,0.0,2.682193955852797e-215,1.0141110308246877e-220,0.0,0.0,2.1244246103180717e-268,1.0548593427999882e-148,4.073942137677907e-198,2.969530957228495e-36,3.776632104766005e-37,1.9853382906566827e-52,1.352492674837654e-203,0.0,1.1251103594167856e-101
0.0,0.0,0.0,0.0,0.0,1.1913789768583184e-185,1.0452913466003448e-180,1.3455228032259273e-64,2.775036016530939e-26,1.12388196871945e-18,2.4013729477653887e-27,3.484042602821917e-85,1.0808681801359529e-51,9.691941132055483e-37,1.737314708856199e-27,6.233275634427558e-26,0.07122126807219724,1.0,0.21461010958803933,0.3843167110658856,0.36227515117416953,2.871681349418464e-93,3.0434996406933783e-83,2.0819340128782397e-96,4.536394206802069e-154,2.6585534310654767e-238,0.0,1.4236281971347246e-240,1.334460669893171e-246,0.0,0.0,2.2767976555379545e-296,1.0375132658153889e-169,5.633762479500603e-221,4.64200877414765e-47,3.37014369972398e-48,6.560787893712307e-66,8.900276117208621e-228,0.0,7.79149336376928e-121
0.0,0.0,0.0,0.0,0.0,4.975856669772556e-207,6.672500329599825e-202,2.8662469416766884e-77,9.820119224461644e-35,5.895248212943477e-26,5.337639791663811e-36,3.1651020214058385e-100,1.905755212561301e-63,7.507742631278656e-47,2.6171469079607066e-36,1.3637092098459184e-34,0.330945456531403,0.21461010958803933,1.0,0.7944580362619892,0.2378103545789487,2.109301638590722e-78,3.267460097290286e-69,2.8875843815127906e-81,8.78309663432193e-135,4.157496705793859e-214,0.0,3.10441668494287e-216,6.140314522445199e-222,0.0,0.0,2.9898543798051325e-269,2.2090930800678743e-149,1.1631480203371508e-197,9.077429340470726e-37,8.152465893766329e-38,1.106749297049579e-53,4.014031584524438e-204,0.0,4.451206995761824e-104
0.0,0.0,0.0,0.0,0.0,5.152931434375566e-201,5.239323536891125e-196,1.378030756771715e-73,2.0425145509509994e-32,5.627601031876965e-24,1.439679599369001e-33,4.769042866394015e-96,3.7715972795212133e-60,4.1661667434836865e-44,8.392812752425491e-34,2.8883409494572653e-32,0.4699723975257525,0.3843167110658856,0.7944580362619892,1.0,0.524325491993584,6.061452207378456e-82,1.8558128900808358e-72,1.163567263668905e-84,3.823479758781219e-139,1.2887394095988295e-219,0.0,1.3080873631715013e-221,2.2912060379360474e-227,0.0,0.0,2.5436628865393606e-275,7.292671935210411e-154,4.0864751197696035e-203,6.867633316415496e-39,6.789944611437276e-40,4.661420850756109e-56,2.0968261303518867e-209,0.0,2.8778160379693066e-107
0.0,0.0,0.0,0.0,0.0,1.5450657532756855e-189,8.140727073140317e-185,1.1525464749864826e-66,2.5045667880968454e-28,1.1333416338660154e-20,2.2376394978192777e-29,1.0546445827887124e-88,2.3046954201165044e-54,1.761142443660044e-39,9.747339619884201e-30,1.4701335487087459e-28,0.5160266631619562,0.36227515117416953,0.2378103545789487,0.524325491993584,1.0,2.3866293585506249e-88,3.200210378965445e-78,1.223396291631335e-90,5.662679844620599e-147,2.6795144189454683e-229,0.0,1.0959028165326894e-230,2.30567906435499e-236,0.0,0.0,1.5549274326849597e-285,1.7031169402132482e-161,1.2093542976236765e-212,1.2156786570267252e-42,1.2949372420293814e-43,3.7566398769646103e-60,1.7698679370273124e-218,0.0,1.9063546176116273e-112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9169530818986244e-304,9.336677002766308e-214,1.754042335987835e-191,6.810007918362596e-217,0.0,1.1622867596132533e-278,2.0749254111045817e-243,3.8289995791054054e-218,1.5552172602680561e-214,3.1114038133831394e-79,2.871681349418464e-93,2.109301638590722e-78,6.061452207378456e-82,2.3866293585506249e-88,1.0,0.3825769440088999,0.36340676920519105,1.207122322111396e-08,1.1820233073321557e-34,5.85363693676553e-135,1.8614924128264984e-36,3.495653160129899e-39,1.1684650928480359e-115,4.638885833936752e-158,2.870046214819863e-59,3.142562941168571e-13,4.130279593377502e-28,7.835151558521791e-10,1.2117390128648163e-09,9.971055932985037e-06,3.0926369627597946e-31,2.1222755568972318e-94,1.4532288431534186e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27924984562171e-284,1.223268098272703e-197,1.9697710221294805e-176,1.2215477765675953e-200,0.0,4.959797794508004e-260,2.5700161364176956e-226,5.596893385483528e-202,1.0079541681413293e-198,1.4573166885600492e-69,3.0434996406933783e-83,3.267460097290286e-69,1.8558128900808358e-72,3.200210378965445e-78,0.3825769440088999,1.0,0.27249966023667543,1.0258426836127291e-11,7.091612572159394e-41,1.0234872435785213e-147,3.554291396081609e-42,6.443367179632169e-45,1.491751588702705e-126,5.534172892462479e-171,7.530998221848997e-67,1.9782579641380003e-16,6.623196418632494e-34,1.6540161189174836e-06,2.4279231959291893e-06,0.0024563945086723453,9.174121425833335e-37,1.3697085781299581e-104,1.550009242019439e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.842156702766823e-306,5.017021348270766e-217,6.049535432937897e-195,4.047019320222545e-220,0.0,6.033455155041574e-282,4.1588480257260474e-247,1.345381882135998e-221,2.0103925302930944e-218,3.212127757839379e-81,2.0819340128782397e-96,2.8875843815127906e-81,1.163567263668905e-84,1.223396291631335e-90,0.36340676920519105,0.27249966023667543,1.0,1.286488514995394e-07,1.5531946582331135e-32,1.243972163054345e-131,2.15165805086451e-33,8.620036799603603e-36,3.915486946472316e-111,4.6865763965817895e-153,9.840127386645157e-56,3.528136298517634e-11,1.5507526870486564e-26,6.655852108608374e-10,1.4237043819849645e-09,9.302498588887607e-05,1.0562918205380426e-28,8.453782108452746e-91,0.000122523394486724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2843497441267815e-301,1.0596103781935948e-274,1.6108101311173378e-304,0.0,0.0,0.0,4.171543798371956e-306,2.51624674144507e-302,5.857510913431521e-135,4.536394206802069e-154,8.78309663432193e-135,3.823479758781219e-139,5.662679844620599e-147,1.207122322111396e-08,1.0258426836127291e-11,1.286488514995394e-07,1.0,6.385346821265018e-10,1.2754202256499216e-78,5.958625442354158e-11,1.3756706621581966e-12,1.4470585674363403e-63,7.807557803281484e-96,2.2959325198000972e-24,0.13464465724253,7.055484815673622e-07,1.3734002321704995e-32,7.0806455915885e-32,2.654458555350903e-21,3.409618947404207e-08,3.488122276085493e-48,5.106672816204503e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.864133012540171e-214,2.6585534310654767e-238,4.157496705793859e-214,1.2887394095988295e-219,2.6795144189454683e-229,1.1820233073321557e-34,7.091612572159394e-41,1.5531946582331135e-32,6.385346821265018e-10,1.0,1.7896100668653632e-34,0.254373692883264,0.07989084164738848,8.574089532713015e-25,6.234416842990569e-46,0.00023140027462282477,4.773824557194337e-07,0.3531108501409471,1.1588250551438752e-75,1.6789474558914668e-74,5.928512999682241e-57,0.44842970464640836,1.2773577003334096e-15,1.2681626654106031e-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85363693676553e-135,1.0234872435785213e-147,1.243972163054345e-131,1.2754202256499216e-78,1.7896100668653632e-34,1.0,2.479715083134193e-35,4.8787042139011174e-34,0.004727841061604251,0.00860497015409163,1.7137325181691743e-18,1.3531034074526786e-69,2.890746953829843e-41,6.767135441335098e-210,5.488447879513626e-208,1.0324638125708662e-177,2.013193773443021e-39,5.203787000419109e-05,5.302837677644304e-115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.682193955852797e-215,1.4236281971347246e-240,3.10441668494287e-216,1.3080873631715013e-221,1.0959028165326894e-230,1.8614924128264984e-36,3.554291396081609e-42,2.15165805086451e-33,5.958625442354158e-11,0.254373692883264,2.479715083134193e-35,1.0,0.7897443984636948,6.926565247918146e-24,5.1711291983014734e-45,0.0011355664059103368,6.350979328212909e-07,0.03923800070465456,2.89707164982941e-76,5.392760357651796e-75,9.93694782710186e-57,0.5325126150325403,1.425392441562314e-15,6.484048133140826e-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141110308246877e-220,1.334460669893171e-246,6.140314522445199e-222,2.2912060379360474e-227,2.30567906435499e-236,3.495653160129899e-39,6.443367179632169e-45,8.620036799603603e-36,1.3756706621581966e-12,0.07989084164738848,4.8787042139011174e-34,0.7897443984636948,1.0,2.5063652879427757e-22,7.373469874843496e-43,0.0035113317621624602,5.4792208328303285e-08,0.006574078231865565,1.3914228783738695e-79,2.861046561300851e-78,2.038395302602895e-59,0.20912744517287765,1.2313951441863337e-14,3.0528899473967506e-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1684650928480359e-115,1.491751588702705e-126,3.915486946472316e-111,1.4470585674363403e-63,8.574089532713015e-25,0.004727841061604251,6.926565247918146e-24,2.5063652879427757e-22,1.0,0.0003994966122371889,2.4139628285287835e-10,6.002450485074158e-54,4.409901634072638e-31,5.601444431436888e-183,5.138751634858744e-181,7.358029748504036e-152,5.445880107305402e-28,0.05165170627304804,2.392189236332948e-92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.638885833936752e-158,5.534172892462479e-171,4.6865763965817895e-153,7.807557803281484e-96,6.234416842990569e-46,0.00860497015409163,5.1711291983014734e-45,7.373469874843496e-43,0.0003994966122371889,1.0,3.699350716405634e-25,3.536513445567472e-84,2.7332734949892065e-54,5.0520936109251065e-236,8.404425499974833e-234,1.55489606175898e-200,1.5507449355244235e-50,5.227434472526989e-09,6.403697871347722e-131
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1244246103180717e-268,2.2767976555379545e-296,2.9898543798051325e-269,2.5436628865393606e-275,1.5549274326849597e-285,2.870046214819863e-59,7.530998221848997e-67,9.840127386645157e-56,2.2959325198000972e-24,0.00023140027462282477,1.7137325181691743e-18,0.0011355664059103368,0.0035113317621624602,2.4139628285287835e-10,3.699350716405634e-25,1.0,2.4159617842220116e-18,4.6074614977769785e-07,6.175700932657914e-109,1.936633318609812e-107,2.4939199025261346e-85,2.7104659940227188e-05,1.9468532083075263e-05,4.5806203369711535e-43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.213e-320,4.548690498036583e-294,0.0,0.0,0.0,0.0,0.0,6e-323,1.0548593427999882e-148,1.0375132658153889e-169,2.2090930800678743e-149,7.292671935210411e-154,1.7031169402132482e-161,3.142562941168571e-13,1.9782579641380003e-16,3.528136298517634e-11,0.13464465724253,4.773824557194337e-07,1.3531034074526786e-69,6.350979328212909e-07,5.4792208328303285e-08,6.002450485074158e-54,3.536513445567472e-84,2.4159617842220116e-18,1.0,6.446376179621294e-05,3.10385978048559e-39,2.331110436025836e-38,6.906969744231753e-26,4.3664691496266024e-05,1.7893474207175223e-40,3.452616899173832e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.073942137677907e-198,5.633762479500603e-221,1.1631480203371508e-197,4.0864751197696035e-203,1.2093542976236765e-212,4.130279593377502e-28,6.623196418632494e-34,1.5507526870486564e-26,7.055484815673622e-07,0.3531108501409471,2.890746953829843e-41,0.03923800070465456,0.006574078231865565,4.409901634072638e-31,2.7332734949892065e-54,4.6074614977769785e-07,6.446376179621294e-05,1.0,2.0428101119470436e-66,1.9919397590159404e-65,2.0458171384730898e-49,0.27865878787325643,1.4283886376187338e-20,1.032819329874915e-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873109808304161e-210,2.1323235713359792e-137,4.32811004116495e-120,8.19149776894175e-140,2.370400244557997e-250,1.0190113069087833e-189,1.5522585999703856e-161,4.873233484139229e-141,1.0637145842245469e-138,2.969530957228495e-36,4.64200877414765e-47,9.077429340470726e-37,6.867633316415496e-39,1.2156786570267252e-42,7.835151558521791e-10,1.6540161189174836e-06,6.655852108608374e-10,1.3734002321704995e-32,1.1588250551438752e-75,6.767135441335098e-210,2.89707164982941e-76,1.3914228783738695e-79,5.601444431436888e-183,5.0520936109251065e-236,6.175700932657914e-109,3.10385978048559e-39,2.0428101119470436e-66,1.0,0.9386850532368611,0.01779281609960263,2.3772440405784945e-69,6.699404688496987e-157,1.6211346053041113e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.033591508149642e-212,4.082828325731104e-139,9.716274556207264e-122,1.6464891392495508e-141,1.7544431133376468e-252,1.269141029448311e-191,2.1790382654152012e-163,9.98088975013973e-143,1.8564530075442492e-140,3.776632104766005e-37,3.37014369972398e-48,8.152465893766329e-38,6.789944611437276e-40,1.2949372420293814e-43,1.2117390128648163e-09,2.4279231959291893e-06,1.4237043819849645e-09,7.0806455915885e-32,1.6789474558914668e-74,5.488447879513626e-208,5.392760357651796e-75,2.861046561300851e-78,5.138751634858744e-181,8.404425499974833e-234,1.936633318609812e-107,2.331110436025836e-38,1.9919397590159404e-65,0.9386850532368611,1.0,0.033749812129213595,3.596236042251224e-68,4.029306271908403e-155,1.1021140439754423e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.277691291118537e-244,4.914132430758656e-167,3.1028699633630644e-148,1.2773824984981017e-169,5.352263919569305e-289,9.103345532108057e-224,1.1535139413391029e-193,4.066327924348451e-171,6.168382478696756e-169,1.9853382906566827e-52,6.560787893712307e-66,1.106749297049579e-53,4.661420850756109e-56,3.7566398769646103e-60,9.971055932985037e-06,0.0024563945086723453,9.302498588887607e-05,2.654458555350903e-21,5.928512999682241e-57,1.0324638125708662e-177,9.93694782710186e-57,2.038395302602895e-59,7.358029748504036e-152,1.55489606175898e-200,2.4939199025261346e-85,6.906969744231753e-26,2.0458171384730898e-49,0.01779281609960263,0.033749812129213595,1.0,4.4722066727592256e-51,1.221999920388572e-128,3.535199937275624e-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352492674837654e-203,8.900276117208621e-228,4.014031584524438e-204,2.0968261303518867e-209,1.7698679370273124e-218,3.0926369627597946e-31,9.174121425833335e-37,1.0562918205380426e-28,3.409618947404207e-08,0.44842970464640836,2.013193773443021e-39,0.5325126150325403,0.20912744517287765,5.445880107305402e-28,1.5507449355244235e-50,2.7104659940227188e-05,4.3664691496266024e-05,0.27865878787325643,2.3772440405784945e-69,3.596236042251224e-68,4.4722066727592256e-51,1.0,1.607910361614774e-18,5.016641537568935e-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1222755568972318e-94,1.3697085781299581e-104,8.453782108452746e-91,3.488122276085493e-48,1.2773577003334096e-15,5.203787000419109e-05,1.425392441562314e-15,1.2313951441863337e-14,0.05165170627304804,5.227434472526989e-09,1.9468532083075263e-05,1.7893474207175223e-40,1.4283886376187338e-20,6.699404688496987e-157,4.029306271908403e-155,1.221999920388572e-128,1.607910361614774e-18,1.0,1.5895103179048107e-75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2646360938209956e-247,5.870441323245814e-225,1.849719543066975e-250,0.0,1.18925849e-314,9.63515393004769e-280,1.3390725473529686e-252,1.7532619734928054e-250,1.1251103594167856e-101,7.79149336376928e-121,4.451206995761824e-104,2.8778160379693066e-107,1.9063546176116273e-112,1.4532288431534186e-07,1.550009242019439e-07,0.000122523394486724,5.106672816204503e-07,1.2681626654106031e-25,5.302837677644304e-115,6.484048133140826e-24,3.0528899473967506e-25,2.392189236332948e-92,6.403697871347722e-131,4.5806203369711535e-43,3.452616899173832e-07,1.032819329874915e-21,1.6211346053041113e-18,1.1021140439754423e-17,3.535199937275624e-09,5.016641537568935e-21,1.5895103179048107e-75,1.0
